block_group_id,income,k12_pop,poverty_rate,lat,lon,%Christian,%first_gen,total_pop,pct_black,pct_white,hh_with_u18,TRACTCE,county_fips,%Christian_old,church_count,churches_per_1k,estimated_christian_pct,%Christian_uniform
421010191004,-666666666,141,,40.00514665643363,-75.10848343624028,36.6,35.0,1998,21.07107107107107,11.511511511511513,384,19100,42101,25.0,2,1.001001001001001,36.6,36.3
421019809013,-666666666,0,,39.88977288946825,-75.21611013240958,36.3,35.0,0,,,0,980901,42101,25.0,0,0.0,36.3,36.3
421019809017,-666666666,0,,39.87967401646048,-75.20585267826559,36.3,35.0,0,,,0,980901,42101,25.0,0,0.0,36.3,36.3
421010117002,110556,141,,39.99054507604786,-75.2401898856296,39.9,35.0,906,61.58940397350994,30.573951434878587,34,11700,42101,25.0,14,15.45253863134658,39.9,36.3
421019809051,-666666666,0,,39.8984048150645,-75.20102424732012,36.3,35.0,0,,,0,980905,42101,25.0,0,0.0,36.3,36.3
421019807013,-666666666,0,,39.90057616396398,-75.13600989491816,36.3,35.0,0,,,0,980701,42101,25.0,0,0.0,36.3,36.3
421019807014,-666666666,0,,39.89890502819382,-75.15228355643097,36.3,35.0,0,,,0,980701,42101,25.0,0,0.0,36.3,36.3
421019807012,-666666666,0,,39.9052489690901,-75.15796224496687,36.3,35.0,0,,,0,980701,42101,25.0,1,0.0,36.3,36.3
421019803002,-666666666,0,,40.097339525530025,-75.00553444657454,36.3,35.0,0,,,0,980300,42101,25.0,0,0.0,36.3,36.3
421010178001,-666666666,208,,39.98895673830504,-75.11900067833622,39.8,35.0,1133,24.80141218005296,8.384819064430715,21,17800,42101,25.0,17,15.00441306266549,39.8,36.3
421010188013,25458,117,,39.99657624719751,-75.10924027139481,38.3,35.0,654,17.2782874617737,15.29051987767584,98,18801,42101,25.0,5,7.64525993883792,38.3,36.3
421010188022,6173,2,,39.99755152009445,-75.10235935242679,36.8,35.0,1083,20.77562326869806,8.956602031394276,221,18802,42101,25.0,2,1.8467220683287164,36.8,36.3
421010188023,46007,106,,39.999947217697965,-75.1039271752045,36.6,35.0,2165,7.806004618937644,4.896073903002309,352,18802,42101,25.0,2,0.9237875288683602,36.6,36.3
421010142011,128500,54,,39.96827121207726,-75.14511785591797,39.4,35.0,1393,3.5175879396984926,79.54055994256998,157,14201,42101,25.0,18,12.921751615218952,39.4,36.3
421010378005,40625,40,,39.98513152578325,-75.0958100679139,38.2,35.0,547,0.0,85.55758683729434,25,37800,42101,25.0,4,7.312614259597806,38.2,36.3
421010367003,120429,24,,39.96039022431635,-75.1413318495533,38.8,35.0,1117,0.0,84.33303491495077,113,36700,42101,25.0,11,9.847806624888094,38.8,36.3
421010142022,-666666666,0,,39.96441728476085,-75.1361874871447,36.3,35.0,0,,,0,14202,42101,25.0,9,0.0,36.3,36.3
421010302004,58393,21,,40.0256764143201,-75.07874513037274,36.6,35.0,2211,39.89145183175034,7.914970601537766,393,30200,42101,25.0,2,0.9045680687471732,36.6,36.3
421010001011,-666666666,0,,39.95175400652366,-75.15022767479918,36.3,35.0,0,,,0,101,42101,25.0,17,0.0,36.3,36.3
421010005004,57297,114,,39.95243634098931,-75.15571929001628,38.7,35.0,1567,40.2680280791321,23.10146777281429,17,500,42101,25.0,15,9.572431397574984,38.7,36.3
421010006002,96667,18,,39.94905010342006,-75.15565074534926,43.2,35.0,555,11.891891891891891,64.14414414414415,0,600,42101,25.0,20,36.03603603603604,43.2,36.3
421010001022,-666666666,0,,39.9544861517464,-75.14934809853197,36.3,35.0,0,,,0,102,42101,25.0,12,0.0,36.3,36.3
421010001013,-666666666,0,,39.95145962271034,-75.1478630790548,36.3,35.0,0,,,0,101,42101,25.0,14,0.0,36.3,36.3
421010011023,250001,1,,39.94310886205515,-75.15695060977438,44.2,35.0,611,6.546644844517186,66.93944353518822,70,1102,42101,25.0,27,44.189852700491,44.2,36.3
421010339001,105402,32,,40.06933188637793,-75.0894722086095,37.9,35.0,1328,28.16265060240964,44.35240963855422,219,33900,42101,25.0,8,6.024096385542169,37.9,36.3
421010338002,82720,31,,40.062094590311695,-75.07915443795439,38.0,35.0,1690,10.236686390532544,68.99408284023669,109,33800,42101,25.0,11,6.50887573964497,38.0,36.3
421010001023,122394,43,,39.95334240402894,-75.14399682498069,39.6,35.0,585,0.0,96.58119658119658,39,102,42101,25.0,8,13.675213675213676,39.6,36.3
421019809011,-666666666,0,,39.88433047344527,-75.24655551266996,36.3,35.0,0,,,0,980901,42101,25.0,0,0.0,36.3,36.3
421010347014,108068,35,,40.05902147694712,-75.03135919017703,36.5,35.0,1669,3.115638106650689,50.5692031156381,98,34701,42101,25.0,1,0.5991611743559018,36.5,36.3
421010390012,77804,26,,40.03532576285493,-75.09001281715379,37.2,35.0,1183,43.3643279797126,11.83431952662722,148,39001,42101,25.0,4,3.38123415046492,37.2,36.3
421019800021,-666666666,0,,39.99070198607314,-75.20722092598274,36.3,35.0,0,,,0,980002,42101,25.0,0,0.0,36.3,36.3
421010125011,79524,179,,39.95931491949672,-75.16704980478072,40.2,35.0,1259,8.339952343129468,63.30420969023034,12,12501,42101,25.0,21,16.679904686258933,40.2,36.3
421010125025,115120,24,,39.960441532000026,-75.17004149115624,41.1,35.0,999,10.81081081081081,68.76876876876878,48,12502,42101,25.0,22,22.02202202202202,41.1,36.3
421010003004,99107,103,,39.95701414506991,-75.1700147704565,43.0,35.0,660,6.8181818181818175,52.72727272727272,36,300,42101,25.0,23,34.84848484848485,43.0,36.3
421010004043,146429,16,,39.95418722945081,-75.16978846365834,41.3,35.0,828,10.748792270531402,60.7487922705314,12,404,42101,25.0,19,22.946859903381643,41.3,36.3
421010125012,-666666666,0,,39.96165953570319,-75.16654778716949,47.5,35.0,2,100.0,0.0,0,12501,42101,25.0,29,14500.0,47.5,36.3
421010003003,82292,50,,39.95641702989136,-75.16516660933581,44.5,35.0,426,5.164319248826291,51.40845070422535,0,300,42101,25.0,20,46.948356807511736,44.5,36.3
421010004041,81492,20,,39.95251482267562,-75.17096503508017,42.2,35.0,798,3.508771929824561,88.09523809523809,0,404,42101,25.0,23,28.82205513784461,42.2,36.3
421010004032,181066,76,,39.95266612777657,-75.16698460437489,40.9,35.0,1047,2.76981852913085,77.36389684813754,16,403,42101,25.0,22,21.012416427889207,40.9,36.3
421010007011,166000,4,,39.95089839772314,-75.17050503512442,46.7,35.0,421,0.0,85.03562945368171,0,701,42101,25.0,29,68.88361045130641,46.7,36.3
421010008051,68532,21,,39.94885850974844,-75.17013511635581,40.2,35.0,1867,2.30316014997322,72.25495447241565,74,805,42101,25.0,32,17.13979646491698,40.2,36.3
421010004031,-666666666,0,,39.95343422718179,-75.16541678945603,36.3,35.0,0,,,0,403,42101,25.0,23,0.0,36.3,36.3
421010007013,70313,10,,39.95040699258741,-75.16655298849886,42.4,35.0,993,0.4028197381671702,71.29909365558912,0,701,42101,25.0,30,30.211480362537767,42.4,36.3
421010168002,10841,19,,39.98934380355415,-75.16688333990115,41.3,35.0,1631,56.407112201103615,31.820968730839976,207,16800,42101,25.0,38,23.298589822194973,41.3,36.3
421010008052,161250,8,,39.94866263619077,-75.16856383922241,44.1,35.0,715,0.0,73.14685314685315,17,805,42101,25.0,31,43.35664335664335,44.1,36.3
421010384002,110179,7,,40.072966448059816,-75.23208806463927,36.8,35.0,1175,4.595744680851064,84.93617021276596,109,38400,42101,25.0,2,1.702127659574468,36.8,36.3
421010207021,-666666666,6,,40.01163223061503,-75.20082609839126,38.8,35.0,499,30.060120240480963,52.70541082164328,45,20702,42101,25.0,5,10.02004008016032,38.8,36.3
421010173003,-666666666,28,,39.99675503851593,-75.15961086198188,41.8,35.0,1049,69.11344137273593,15.34795042897998,234,17300,42101,25.0,28,26.692087702573883,41.8,36.3
421010008062,192409,80,,39.94847188842047,-75.16698770094652,42.1,35.0,1101,4.268846503178928,68.39237057220708,0,806,42101,25.0,31,28.15622161671208,42.1,36.3
421010125013,70781,37,,39.96125231281368,-75.16330925825535,46.5,35.0,404,0.0,75.0,0,12501,42101,25.0,27,66.83168316831683,46.5,36.3
421010002004,-666666666,0,,39.9549882887876,-75.1602813155138,36.3,35.0,0,,,0,200,42101,25.0,13,0.0,36.3,36.3
421010125014,95500,110,,39.95891623259002,-75.16380897802165,43.9,35.0,570,16.842105263157894,41.2280701754386,0,12501,42101,25.0,24,42.10526315789473,43.9,36.3
421010376003,135662,10,,39.95896277286677,-75.15860031214174,39.0,35.0,1686,15.005931198102015,56.16844602609727,40,37600,42101,25.0,18,10.676156583629894,39.0,36.3
421010002003,-666666666,3,,39.95674486880223,-75.16028976809373,47.5,35.0,157,28.662420382165603,39.490445859872615,0,200,42101,25.0,16,101.91082802547773,47.5,36.3
421019891002,-666666666,0,,40.0365431571132,-75.01715744136895,36.3,35.0,0,,,0,989100,42101,25.0,2,0.0,36.3,36.3
421019891004,-666666666,0,,40.03766746183668,-74.99945392725851,36.3,35.0,0,,,0,989100,42101,25.0,0,0.0,36.3,36.3
421019891003,-666666666,23,,40.028272900827005,-75.01218174691432,36.3,35.0,560,70.35714285714286,5.535714285714286,0,989100,42101,25.0,0,0.0,36.3,36.3
421010283001,-666666666,14,,40.02992309027347,-75.14082259666728,47.5,35.0,348,100.0,0.0,0,28300,42101,25.0,30,86.20689655172414,47.5,36.3
421010284001,-666666666,49,,40.02939651613652,-75.13801803035126,41.9,35.0,1159,59.53408110440035,0.0,154,28400,42101,25.0,31,26.747195858498703,41.9,36.3
421010105001,-666666666,113,,39.970290926683255,-75.21439673890713,42.3,35.0,1658,89.80699638118215,8.745476477683956,181,10500,42101,25.0,49,29.553679131483715,42.3,36.3
421010257003,57708,59,,40.07172868657908,-75.19194784776194,37.7,35.0,738,55.82655826558266,34.14634146341464,59,25700,42101,25.0,4,5.420054200542006,37.7,36.3
421010013024,158750,23,,39.94343136571284,-75.18712526506081,38.3,35.0,1794,5.351170568561873,65.05016722408027,190,1302,42101,25.0,14,7.803790412486065,38.3,36.3
421010208001,52308,199,,40.01841117614518,-75.19773075241935,37.8,35.0,912,29.057017543859647,41.118421052631575,0,20800,42101,25.0,5,5.482456140350877,37.8,36.3
421010236002,67969,30,,40.04709054164794,-75.19536356302804,38.1,35.0,593,7.75716694772344,81.61888701517707,57,23600,42101,25.0,4,6.745362563237774,38.1,36.3
421010104001,-666666666,92,,39.96632617847604,-75.21925489491622,42.2,35.0,1676,67.89976133651552,2.8042959427207634,134,10400,42101,25.0,49,29.236276849642003,42.2,36.3
421010104002,37414,37,,39.96234249655144,-75.21804587693215,43.9,35.0,953,86.04407135362014,4.092339979013642,100,10400,42101,25.0,40,41.97271773347324,43.9,36.3
421010108001,25114,87,,39.9636965034186,-75.19996344226074,43.4,35.0,1613,79.85120892746436,5.889646621202728,265,10800,42101,25.0,61,37.81773093614383,43.4,36.3
421010137011,82813,12,,39.97934180349698,-75.18681441262909,44.7,35.0,371,42.04851752021563,38.00539083557952,0,13701,42101,25.0,18,48.51752021563343,44.7,36.3
421010137012,92457,45,,39.97626566231379,-75.18640377021562,39.3,35.0,1382,30.824891461649784,47.9739507959479,105,13701,42101,25.0,17,12.301013024602026,39.3,36.3
421010237002,-666666666,17,,40.04437462138451,-75.18562708057205,41.2,35.0,972,75.0,21.70781893004116,166,23700,42101,25.0,22,22.63374485596708,41.2,36.3
421019800031,-666666666,0,,39.95993311357464,-75.18334330390365,36.3,35.0,0,,,0,980003,42101,25.0,10,0.0,36.3,36.3
421010087023,36111,49,,39.95165720453299,-75.20749717977057,40.0,35.0,1144,4.458041958041958,77.97202797202797,49,8702,42101,25.0,18,15.734265734265737,40.0,36.3
421010088025,12604,463,,39.95402288279735,-75.20335404524337,44.4,35.0,543,7.734806629834254,48.61878453038674,0,8802,42101,25.0,25,46.04051565377532,44.4,36.3
421010088023,31985,756,,39.9513038414134,-75.20265040340257,39.7,35.0,972,7.304526748971194,58.7448559670782,0,8802,42101,25.0,14,14.40329218106996,39.7,36.3
421010369014,-666666666,0,,39.94587220399309,-75.19289072647248,36.3,35.0,0,,,0,36901,42101,25.0,3,0.0,36.3,36.3
421010369012,-666666666,2,,39.94590600012423,-75.20227456613407,47.5,35.0,25,100.0,0.0,0,36901,42101,25.0,12,480.0,47.5,36.3
421010264003,74320,75,,40.06402284048099,-75.16430455352993,38.0,35.0,2231,100.0,0.0,127,26400,42101,25.0,14,6.275212909009412,38.0,36.3
421010369023,-666666666,877,,39.95478457711229,-75.19545583121877,40.5,35.0,1191,19.98320738874895,52.98068849706129,0,36902,42101,25.0,22,18.471872376154494,40.5,36.3
421010369024,24216,485,,39.95449562068638,-75.19312371618264,40.1,35.0,796,10.175879396984923,47.48743718592965,19,36902,42101,25.0,13,16.331658291457288,40.1,36.3
421010369025,28578,1066,,39.95406369104274,-75.18960614776205,38.1,35.0,1347,14.625092798812176,53.4521158129176,19,36902,42101,25.0,9,6.6815144766147,38.1,36.3
421010369026,55972,78,,39.95340494960852,-75.1841670859532,38.4,35.0,1005,0.9950248756218906,33.03482587064677,91,36902,42101,25.0,8,7.960199004975124,38.4,36.3
421010012031,84728,81,,39.94559225742968,-75.17327258027102,42.1,35.0,1115,3.2286995515695067,70.85201793721974,95,1203,42101,25.0,32,28.699551569506728,42.1,36.3
421019800032,-666666666,0,,39.955658048583615,-75.18304658169019,36.3,35.0,0,,,0,980003,42101,25.0,4,0.0,36.3,36.3
421010005002,-666666666,0,,39.95254189605705,-75.16388146926037,36.3,35.0,0,,,0,500,42101,25.0,22,0.0,36.3,36.3
